pct.exp,features.plot,id,avg.exp.scaled
22.74247492,TCF21,PC,-0.030142504
2.006688963,WT1,PC,-0.443752909
54.96098105,DDR2,PC,1.726511008
5.952380952,MYH7,vEC,-0.720925522
5.952380952,MYH6,vEC,-0.287365992
10.71428571,NPPA,vEC,-0.473213472
0,HAND1,vEC,-0.343793381
15.47619048,MYL2,vEC,-0.477861971
2.380952381,GJA5,vEC,-0.535193069
0,TBX5,vEC,-0.53672496
15.47619048,MYL4,vEC,-0.45741537
8.333333333,MYL3,vEC,-0.659171222
1.19047619,MYOCD,vEC,-0.536187515
2.380952381,MYBPC3,vEC,-0.49493166
79.76190476,CDH5,vEC,1.321963297
91.66666667,PECAM1,vEC,1.635744873
100,APLNR,vEC,2.5
21.42857143,SOX17,vEC,0.303040674
58.33333333,KDR,vEC,0.751905659
3.571428571,DLL4,vEC,-0.399270904
50,FLT1,vEC,1.084688896
65.47619048,ROBO4,vEC,1.425049213
30.95238095,RGCC,vEC,0.102674874
73.80952381,NRP2,vEC,1.442949455
58.33333333,TGFB1,vEC,1.797147162
57.14285714,FABP4,vEC,1.855035408
15.47619048,NFATC1,vEC,0.483303365
35.71428571,CDH11,vEC,0.185825081
0,KLF1,vEC,-0.510751317
14.28571429,TAL1,vEC,1.424901286
97.61904762,VIM,vEC,-0.043022602
75,COL3A1,vEC,0.291000605
10.71428571,COL1A1,vEC,-1.209405441
27.38095238,RSPO3,vEC,0.736371793
7.142857143,MFAP4,vEC,-0.949621844
9.523809524,TAGLN,vEC,-1.037205547
0,PDGFRB,vEC,-0.859699064
1.19047619,MYH11,vEC,-0.420792466
9.523809524,ACTA2,vEC,-0.965378687
11.9047619,DCN,vEC,-0.471952626
2.380952381,LUM,vEC,-0.684608885
2.380952381,TBX18,vEC,-0.59517314
0,TCF21,vEC,-0.69416977
3.571428571,WT1,vEC,-0.403001656
11.9047619,DDR2,vEC,-0.777689381
11.43424599,NOTCH1,CF,-0.791795271
40.84267272,NOTCH2,CF,0.696279605
30.21705206,NOTCH3,CF,0.132271104
3.461483898,NOTCH4,CF,-0.478177492
34.91275358,HES1,CF,-0.459244014
0.297914598,HES2,CF,0.599234939
0,HES3,CF,NA
35.13973613,HES4,CF,-0.130645638
0.099304866,HES5,CF,-0.485772548
4.085685913,HES6,CF,-0.183501025
0.141864094,HES7,CF,-0.357738324
11.94495673,HEY1,CF,0.081479005
4.270109235,HEY2,CF,-0.666827857
12.37054901,HEYL,CF,0.079046265
12.22493888,NOTCH1,OFT,-0.60958717
35.69682152,NOTCH2,OFT,0.647802631
49.51100244,NOTCH3,OFT,0.821668083
3.545232274,NOTCH4,OFT,-0.439590267
57.94621027,HES1,OFT,1.751071144
0.366748166,HES2,OFT,0.067738338
0,HES3,OFT,NA
66.99266504,HES4,OFT,0.90822422
0.366748166,HES5,OFT,-0.332920274
2.93398533,HES6,OFT,-0.323956914
0,HES7,OFT,-0.634784315
11.36919315,HEY1,OFT,-0.076005343
15.52567237,HEY2,OFT,0.17727399
24.57212714,HEYL,OFT,0.907252535
25.606469,NOTCH1,SMC,0.242886174
53.9083558,NOTCH2,SMC,1.417326969
90.56603774,NOTCH3,SMC,2.247272622
4.312668464,NOTCH4,SMC,-0.440924076
48.78706199,HES1,SMC,-0.135357477
0.269541779,HES2,SMC,-0.50429295
0,HES3,SMC,NA
89.48787062,HES4,SMC,1.975480951
6.199460916,HES5,SMC,2.5
3.773584906,HES6,SMC,0.003181563
0.808625337,HES7,SMC,0.73064191
14.01617251,HEY1,SMC,-0.013666014
65.49865229,HEY2,SMC,2.5
54.44743935,HEYL,SMC,2.232006374
11.13689095,NOTCH1,FB2,-0.756353478
45.24361949,NOTCH2,FB2,0.941583222
21.57772622,NOTCH3,FB2,-0.196617925
6.844547564,NOTCH4,FB2,-0.356933609
35.84686775,HES1,FB2,0.037751041
0.348027842,HES2,FB2,0.369827453
0,HES3,FB2,NA
40.3712297,HES4,FB2,-0.019532965
0.116009281,HES5,FB2,-0.510641679
1.392111369,HES6,FB2,-0.653694539
0.116009281,HES7,FB2,-0.452025558
7.540603248,HEY1,FB2,-0.353418416
22.50580046,HEY2,FB2,0.449759768
8.352668213,HEYL,FB2,-0.201898119
29.03225806,NOTCH1,NC,0.609292915
19.89247312,NOTCH2,NC,-0.372915899
11.29032258,NOTCH3,NC,-0.499864059
6.451612903,NOTCH4,NC,-0.384808154
